Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Total_Spend,Customer_Tenure,Total_Engagement,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
9353,1959,Graduation,Single,62450.0,0,1,2014-06-01,61,515,47,267,62,66,38,2,5,5,4,3,0,0,55,995,0,17,14,995,2,3,3,233,Loyal Customers
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,39,369,1,18,11,369,2,2,2,222,At Risk Customers
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,42,19,1,11,3,19,2,1,1,211,At Risk Customers
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,55,106,1,14,6,106,2,2,2,222,At Risk Customers
5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,48,832,1,28,21,832,2,4,3,243,Loyal Customers
3174,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,1,0,55,1957,1,25,19,1957,2,4,4,244,Loyal Customers
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,1,0,55,1957,1,25,19,1957,2,4,4,244,Loyal Customers
2061,1955,Graduation,Married,50737.0,0,1,2013-11-05,61,78,0,11,0,0,10,1,2,0,4,6,0,0,59,99,1,12,6,99,2,2,2,222,At Risk Customers
8477,1956,Graduation,Divorced,26150.0,2,1,2013-11-03,61,5,1,13,3,5,1,1,1,0,3,7,0,0,58,28,1,11,4,28,2,1,1,211,At Risk Customers
640,1951,Graduation,Married,57304.0,0,1,2013-11-03,61,356,80,329,138,17,106,2,7,6,10,5,0,0,63,1026,1,28,23,1026,2,4,3,243,Loyal Customers
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,63,1327,1,30,26,1327,2,4,4,244,Loyal Customers
4093,1975,Master,Together,53253.0,1,1,2013-11-02,61,216,9,57,20,9,125,7,4,3,5,5,0,0,39,436,1,17,12,436,2,2,3,223,At Risk Customers
8624,1958,Graduation,Married,81320.0,0,0,2013-06-02,61,183,33,493,59,103,57,1,4,3,10,2,0,0,56,928,1,19,17,928,2,3,3,233,Loyal Customers
2802,1992,2n Cycle,Married,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,22,961,2,19,17,961,2,3,3,233,Loyal Customers
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,40,290,2,16,11,290,2,2,2,222,At Risk Customers
3599,1970,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,44,1464,2,25,20,1464,2,4,4,244,Loyal Customers
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,44,1533,2,35,30,1533,2,4,4,244,Loyal Customers
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,35,18,2,11,3,18,2,1,1,211,At Risk Customers
7118,1957,Graduation,Married,73803.0,0,1,2012-01-08,61,833,80,363,52,26,174,2,9,5,6,6,1,0,57,1528,2,26,20,1528,2,4,4,244,Loyal Customers
4937,1973,2n Cycle,Married,46094.0,1,1,2014-10-06,62,12,2,20,3,2,5,1,1,0,3,7,0,0,41,44,0,11,4,44,2,1,1,211,At Risk Customers
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,41,1958,0,21,19,1958,2,4,4,244,Loyal Customers
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,59,72,0,13,6,72,2,2,2,222,At Risk Customers
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,59,72,0,13,6,72,2,2,2,222,At Risk Customers
6086,1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,59,1380,1,25,23,1380,2,4,4,244,Loyal Customers
1763,1988,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,26,2524,1,32,28,2524,2,4,4,244,Loyal Customers
4697,1949,Master,Divorced,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,65,390,1,21,13,390,2,3,2,232,At Risk Customers
182,1946,PhD,Together,44124.0,0,1,2013-11-05,62,284,0,55,0,6,52,4,6,2,5,8,0,0,68,397,1,21,13,397,2,3,3,233,Loyal Customers
1165,1958,PhD,Single,50729.0,1,1,2013-02-05,62,239,13,143,45,4,52,9,6,2,7,6,0,0,56,496,1,21,15,496,2,3,3,233,Loyal Customers
5386,1953,Graduation,Together,94384.0,0,0,2013-04-03,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,61,2302,1,20,18,2302,2,3,4,234,Loyal Customers
6024,1953,Graduation,Together,94384.0,0,0,2013-04-03,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,61,2302,1,20,18,2302,2,3,4,234,Loyal Customers
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,24,209,1,17,8,209,2,2,2,222,At Risk Customers
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,29,72,1,13,5,72,2,1,2,212,At Risk Customers
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,63,170,1,13,7,170,2,2,2,222,At Risk Customers
6001,1979,Graduation,Married,56775.0,0,1,2013-02-01,62,614,35,160,58,35,35,2,5,8,10,5,0,0,35,937,1,28,23,937,2,4,3,243,Loyal Customers
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,1,0,65,775,2,29,21,775,2,4,3,243,Loyal Customers
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,36,1401,2,22,20,1401,2,4,4,244,Loyal Customers
10749,1991,Graduation,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,23,178,2,20,1,178,2,1,2,212,At Risk Customers
2926,1952,Master,Together,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,0,62,1374,2,28,20,1374,2,4,4,244,Loyal Customers
716,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,65,976,0,27,24,976,2,4,3,243,Loyal Customers
6544,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,65,976,0,27,24,976,2,4,3,243,Loyal Customers
4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,41,10,0,11,3,10,2,1,1,211,At Risk Customers
5823,1970,PhD,Single,32303.0,0,1,2014-08-03,63,35,0,2,0,0,2,2,1,0,4,5,0,0,44,39,0,10,5,39,2,1,1,211,At Risk Customers
8375,1968,PhD,Married,55954.0,0,1,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,46,518,0,23,16,518,2,3,3,233,Loyal Customers
5723,1976,PhD,Together,49187.0,0,1,2014-11-01,63,81,1,31,2,1,0,1,1,1,5,2,0,0,38,116,0,9,7,116,2,2,2,222,At Risk Customers
5763,1972,Master,Together,49854.0,1,0,2013-10-11,63,123,17,171,39,0,30,5,6,2,5,6,0,0,42,380,1,19,13,380,2,3,2,232,At Risk Customers
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,36,1150,1,32,26,1150,2,4,4,244,Loyal Customers
3056,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,36,1150,1,32,26,1150,2,4,4,244,Loyal Customers
8442,1985,Master,Married,19510.0,2,0,2013-04-09,63,9,0,7,3,4,7,2,1,0,3,7,0,0,29,30,1,11,4,30,2,1,1,211,At Risk Customers
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,0,55,259,1,15,11,259,2,2,2,222,At Risk Customers
10722,1973,Graduation,Together,55593.0,0,1,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6,0,0,41,546,1,21,15,546,2,3,3,233,Loyal Customers
2406,1949,Graduation,Together,54591.0,0,1,2013-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,0,65,519,1,21,16,519,2,3,3,233,Loyal Customers
7313,1949,2n Cycle,Widow,74859.0,0,0,2013-03-06,63,570,73,614,133,102,73,1,6,5,11,3,0,0,65,1565,1,25,22,1565,2,4,4,244,Loyal Customers
2656,1971,Graduation,Divorced,40851.0,1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0,43,59,1,11,4,59,2,1,1,211,At Risk Customers
1993,1949,PhD,Married,58607.0,0,1,2012-12-23,63,867,0,86,0,0,19,3,2,3,9,8,0,0,65,972,2,22,14,972,2,3,3,233,Loyal Customers
4136,1992,Basic,Single,7500.0,1,0,2012-03-12,63,10,17,18,8,26,40,4,3,2,2,9,0,0,22,119,2,16,7,119,2,2,2,222,At Risk Customers
2928,1975,PhD,Single,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,39,990,2,22,14,990,2,3,3,233,Loyal Customers
2920,1975,PhD,Single,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,39,990,2,22,14,990,2,3,3,233,Loyal Customers
6661,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,40,1174,2,33,27,1174,2,4,4,244,Loyal Customers
5462,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,40,1174,2,33,27,1174,2,4,4,244,Loyal Customers
10897,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,40,1174,2,33,27,1174,2,4,4,244,Loyal Customers
10542,1968,PhD,Married,36778.0,1,1,2012-05-08,63,29,4,34,2,4,4,3,3,0,3,9,0,0,46,77,2,15,6,77,2,2,2,222,At Risk Customers
5756,1983,Graduation,Together,39453.0,1,0,2014-03-04,64,46,0,7,0,0,2,2,2,0,3,6,0,0,31,55,0,11,5,55,2,1,1,211,At Risk Customers
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,45,244,1,15,10,244,2,2,2,222,At Risk Customers
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,49,93,1,12,6,93,2,2,2,222,At Risk Customers
9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,1,0,49,1536,1,15,12,1536,2,2,4,224,At Risk Customers
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,59,1231,1,18,17,1231,2,3,4,234,Loyal Customers
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,57,1084,1,17,16,1084,2,3,4,234,Loyal Customers
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,39,405,1,17,13,405,2,3,3,233,Loyal Customers
773,1971,Master,Divorced,42835.0,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,43,595,1,22,16,595,2,3,3,233,Loyal Customers
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,49,562,1,23,16,562,2,3,3,233,Loyal Customers
5125,1960,Graduation,Married,79530.0,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,54,1348,1,27,25,1348,2,4,4,244,Loyal Customers
4391,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,46,908,1,27,21,908,2,4,3,243,Loyal Customers
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,46,908,1,27,21,908,2,4,3,243,Loyal Customers
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,46,908,1,27,21,908,2,4,3,243,Loyal Customers
5731,1983,Master,Married,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,31,37,1,11,4,37,2,1,1,211,At Risk Customers
7152,1983,Master,Married,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,31,37,1,11,4,37,2,1,1,211,At Risk Customers
3919,1976,Master,Single,72309.0,0,0,2013-11-03,64,960,0,883,50,38,0,1,5,6,8,3,1,0,38,1931,1,22,19,1931,2,4,4,244,Loyal Customers
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,55,561,1,24,15,561,2,3,3,233,Loyal Customers
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,35,47,2,11,5,47,2,1,1,211,At Risk Customers
10479,1975,PhD,Married,76618.0,0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,39,1511,2,11,10,1511,2,2,4,224,At Risk Customers
5966,1974,PhD,Married,45207.0,1,1,2012-10-11,64,203,0,10,0,0,2,5,3,1,6,6,0,0,40,215,2,16,10,215,2,2,2,222,At Risk Customers
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,42,296,2,16,10,296,2,2,2,222,At Risk Customers
6609,1966,Graduation,Widow,27038.0,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,1,0,48,107,2,15,6,107,2,2,2,222,At Risk Customers
5393,1977,Graduation,Single,23763.0,1,0,2012-07-08,64,22,0,6,6,2,6,1,1,0,3,7,0,0,37,42,2,11,4,42,2,1,1,211,At Risk Customers
9014,1975,Graduation,Married,37085.0,1,1,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8,0,0,39,61,0,14,6,61,2,2,1,221,At Risk Customers
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,48,127,0,10,7,127,2,2,2,222,At Risk Customers
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,43,8,0,20,0,8,2,1,1,211,At Risk Customers
8315,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,19,23,0,9,3,23,2,1,1,211,At Risk Customers
5184,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,19,23,0,9,3,23,2,1,1,211,At Risk Customers
3643,1974,Master,Married,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,40,928,0,15,13,928,2,3,3,233,Loyal Customers
2589,1972,Graduation,Divorced,26759.0,1,0,2014-07-02,65,25,3,16,8,5,2,2,2,1,3,6,0,0,42,59,0,12,6,59,2,2,1,221,At Risk Customers
4887,1976,PhD,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,38,63,1,10,5,63,2,1,1,211,At Risk Customers
10104,1974,Graduation,Together,33590.0,2,1,2013-03-11,65,4,0,2,0,0,2,1,1,0,2,7,0,0,40,8,1,10,3,8,2,1,1,211,At Risk Customers
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,43,960,1,15,13,960,2,3,3,233,Loyal Customers
2004,1969,Graduation,Single,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,45,1168,1,17,16,1168,2,3,4,234,Loyal Customers
6142,1943,Master,Married,65073.0,0,0,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,0,1,71,900,1,15,13,900,2,3,3,233,Loyal Customers
8553,1965,Graduation,Married,44300.0,1,1,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,49,42,1,10,4,42,2,1,1,211,At Risk Customers
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,61,660,1,22,18,660,2,3,3,233,Loyal Customers
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,61,660,1,22,18,660,2,3,3,233,Loyal Customers
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,43,22,1,11,3,22,2,1,1,211,At Risk Customers
125,1958,2n Cycle,Together,53083.0,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,0,56,271,1,18,11,271,2,2,2,222,At Risk Customers
9305,1976,2n Cycle,Single,79689.0,0,0,2013-12-05,65,311,26,640,180,37,121,1,4,9,13,2,0,0,38,1315,1,28,26,1315,2,4,4,244,Loyal Customers
4706,1966,Graduation,Single,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,48,40,1,9,4,40,2,1,1,211,At Risk Customers
4437,1962,Graduation,Married,65316.0,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,52,260,1,14,10,260,2,2,2,222,At Risk Customers
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,36,20,1,10,3,20,2,1,1,211,At Risk Customers
3536,1960,Graduation,Together,19740.0,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0,54,55,1,10,5,55,2,1,1,211,At Risk Customers
8686,1979,Basic,Together,23724.0,1,0,2013-08-01,65,5,23,15,0,18,14,2,2,0,3,8,0,0,35,75,1,13,5,75,2,1,2,212,At Risk Customers
9707,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,45,1182,2,25,17,1182,2,3,4,234,Loyal Customers
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,45,1182,2,25,17,1182,2,3,4,234,Loyal Customers
9058,1955,Graduation,Widow,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,59,1867,2,24,21,1867,2,4,4,244,Loyal Customers
4640,1967,Graduation,Divorced,70647.0,0,1,2012-09-21,65,561,85,171,25,123,114,2,4,7,13,2,0,0,47,1079,2,26,24,1079,2,4,4,244,Loyal Customers
2525,1974,PhD,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,1,0,40,534,2,22,16,534,2,3,3,233,Loyal Customers
9503,1980,Graduation,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,34,313,2,19,11,313,2,2,2,222,At Risk Customers
10704,1969,Graduation,Single,54803.0,0,1,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,45,693,2,21,17,693,2,3,3,233,Loyal Customers
2669,1993,Graduation,Single,74293.0,0,0,2014-04-05,66,375,152,335,93,91,81,1,5,4,6,2,0,0,21,1127,0,17,15,1127,2,3,4,234,Loyal Customers
10037,1993,Graduation,Single,74293.0,0,0,2014-04-05,66,375,152,335,93,91,81,1,5,4,6,2,0,0,21,1127,0,17,15,1127,2,3,4,234,Loyal Customers
5680,1984,2n Cycle,Married,35684.0,1,0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,30,30,0,10,4,30,2,1,1,211,At Risk Customers
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,28,17,0,11,3,17,2,1,1,211,At Risk Customers
4548,1981,Graduation,Single,41967.0,1,1,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4,0,0,33,54,1,8,4,54,2,1,1,211,At Risk Customers
4599,1976,Master,Married,49681.0,0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0,38,458,1,22,15,458,2,3,3,233,Loyal Customers
879,1976,Master,Married,49681.0,0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0,38,458,1,22,15,458,2,3,3,233,Loyal Customers
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,44,267,1,16,11,267,2,2,2,222,At Risk Customers
1964,1951,Graduation,Together,86610.0,0,0,2013-05-09,66,446,107,768,33,196,53,1,5,6,6,2,0,0,63,1603,1,19,17,1603,2,3,4,234,Loyal Customers
0,1985,Graduation,Married,70951.0,0,0,2013-04-05,66,239,10,554,254,87,54,1,3,4,9,1,0,0,29,1198,1,17,16,1198,2,3,4,234,Loyal Customers
4860,1970,Graduation,Single,24206.0,1,0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,0,44,25,1,10,4,25,2,1,1,211,At Risk Customers
425,1985,Graduation,Married,55357.0,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,29,727,1,24,19,727,2,4,3,243,Loyal Customers
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,1,55,758,1,26,19,758,2,4,3,243,Loyal Customers
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,1,0,30,1828,2,23,17,1828,2,3,4,234,Loyal Customers
5140,1985,PhD,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,29,1445,2,27,19,1445,2,4,4,244,Loyal Customers
2611,1959,Master,Together,82576.0,0,0,2012-01-08,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,55,1910,2,19,18,1910,2,3,4,234,Loyal Customers
916,1972,PhD,Single,41644.0,1,1,2014-09-05,67,20,3,4,2,0,2,2,1,0,3,3,0,0,42,31,0,7,4,31,2,1,1,211,At Risk Customers
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,30,1089,0,23,22,1089,2,4,4,244,Loyal Customers
3696,1965,Graduation,Divorced,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,49,52,0,12,5,52,2,1,1,211,At Risk Customers
304,1981,Master,Single,22944.0,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,33,76,1,13,6,76,2,2,2,222,At Risk Customers
5113,1971,PhD,Divorced,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,1,0,43,1702,1,17,15,1702,2,3,4,234,Loyal Customers
2863,1970,Graduation,Single,51381.5,1,2,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,0,44,1052,1,22,15,1052,2,3,4,234,Loyal Customers
4597,1970,PhD,Together,82072.0,0,0,2013-02-07,67,889,55,685,168,92,129,1,3,2,13,1,0,0,44,2018,1,19,18,2018,2,3,4,234,Loyal Customers
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,41,332,1,18,11,332,2,2,2,222,At Risk Customers
4483,1993,Graduation,Single,72354.0,0,0,2013-04-17,67,315,26,473,220,12,182,1,2,10,6,1,0,0,21,1228,1,19,18,1228,2,3,4,234,Loyal Customers
1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,31,52,1,13,5,52,2,1,1,211,At Risk Customers
736,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,31,52,1,13,5,52,2,1,1,211,At Risk Customers
4487,1969,Master,Single,39858.0,1,0,2013-01-24,67,15,20,25,2,7,26,1,2,0,4,6,1,0,45,95,1,12,6,95,2,2,2,222,At Risk Customers
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,0,63,957,1,20,13,957,2,3,3,233,Loyal Customers
1744,1965,Basic,Single,23529.0,0,1,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6,0,0,49,54,1,10,4,54,2,1,1,211,At Risk Customers
5837,1967,Graduation,Married,51479.0,1,1,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0,47,494,2,22,15,494,2,3,3,233,Loyal Customers
3422,1975,Graduation,Married,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,0,39,1376,2,15,9,1376,2,2,4,224,At Risk Customers
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,60,570,2,25,16,570,2,3,3,233,Loyal Customers
10702,1984,Graduation,Single,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,30,450,2,22,15,450,2,3,3,233,Loyal Customers
2115,1957,Graduation,Together,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,0,57,66,0,10,5,66,2,1,1,211,At Risk Customers
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,0,0,52,899,0,23,22,899,2,4,3,243,Loyal Customers
11091,1953,Graduation,Together,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,61,22,0,8,4,22,2,1,1,211,At Risk Customers
7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,68,634,0,22,18,634,2,3,3,233,Loyal Customers
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,49,967,0,14,12,967,2,2,3,223,At Risk Customers
5899,1950,PhD,Together,5648.0,1,1,2014-03-13,68,28,0,6,1,1,13,1,1,0,0,20,0,0,64,49,0,21,1,49,2,1,1,211,At Risk Customers
8749,1984,Graduation,Together,37235.0,1,0,2014-01-02,68,20,2,9,4,6,20,1,1,1,2,4,0,0,30,61,0,8,4,61,2,1,1,211,At Risk Customers
10955,1964,Graduation,Widow,85620.0,0,0,2014-07-01,68,416,46,925,60,107,46,1,3,6,4,1,1,0,50,1600,0,14,13,1600,2,3,4,234,Loyal Customers
9491,1984,Graduation,Together,23976.0,1,0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,30,66,1,14,7,66,2,2,1,221,At Risk Customers
5286,1987,Master,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,27,217,1,12,9,217,2,2,2,222,At Risk Customers
3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,0,0,30,339,1,21,12,339,2,2,2,222,At Risk Customers
